City,Location,DT,Clouds,Feels Like,Humidity,Pressure,Temp,Temp Max,Temp Min,Weather Main,Wind Degree,Wind Speed,Is Rain,Atmospheric Pressure Ratio,Wind Impact
QuangNam,TP_HoiAn,1676840400,100,22.4,83,1015,21.98,21.98,21.98,Clouds,336,3.06,0,1.001727115716753,0.11740886221622655
DaNang,CamLe,1676840400,75,22.41,83,1015,21.99,21.99,21.99,Clouds,320,1.03,0,1.001727115716753,0.03313908260932712
QuangNam,TP_TamKy,1676840400,100,21.11,90,1015,20.64,20.64,20.64,Clouds,327,2.38,0,1.001727115716753,0.0938136897303749
DaNang,LienChieu,1676847600,75,22.37,83,1016,21.95,21.95,21.95,Clouds,300,0.51,0,1.002714038983469,0.010710000000000046
DaNang,HaiChau,1676854800,75,24.35,73,1017,23.99,23.99,23.99,Clouds,350,2.57,0,1.0037009622501851,0.09111441330869022
QuangNam,TP_HoiAn,1676862000,99,24.42,76,1018,23.98,23.98,23.98,Clouds,347,2.75,0,1.004687885516901,0.11789877783901379
QuangNam,TP_TamKy,1676862000,100,23.49,81,1018,23.02,23.02,23.02,Clouds,341,2.51,0,1.004687885516901,0.11154282636345107
DaNang,SonTra,1676862000,75,24.35,73,1019,23.99,23.99,23.99,Clouds,360,3.09,0,1.0056748087836171,0.11124000000000092
DaNang,CamLe,1676865600,75,25.45,73,1018,24.99,24.99,24.99,Clouds,360,4.12,0,1.004687885516901,0.18952000000000035
QuangNam,TX_DienBan,1676865600,75,25.45,73,1018,24.99,24.99,24.99,Clouds,360,4.12,0,1.004687885516901,0.18952000000000035
DaNang,HaiChau,1676872800,75,24.35,73,1017,23.99,23.99,23.99,Clouds,10,4.12,0,1.0037009622501851,0.1460666859267719
QuangNam,TP_TamKy,1676890800,95,21.64,86,1015,21.22,21.22,21.22,Clouds,9,1.83,0,1.001727115716753,0.0759137258581426
QuangNam,TP_TamKy,1676894400,95,21.02,89,1016,20.58,20.58,20.58,Clouds,353,1.29,0,1.002714038983469,0.0563369195671616
DaNang,LienChieu,1676894400,75,23.34,78,1016,22.95,22.95,22.95,Clouds,360,2.57,0,1.002714038983469,0.10023000000000012
DaNang,SonTra,1676898000,75,23.38,78,1017,22.99,22.99,22.99,Clouds,20,2.06,0,1.0037009622501851,0.07549490515394
QuangNam,TX_DienBan,1676901600,40,22.54,88,1017,21.99,21.99,21.99,Clouds,350,3.09,0,1.0037009622501851,0.16736807762442493
QuangNam,TP_TamKy,1676908800,73,19.96,91,1018,19.57,19.57,19.57,Clouds,279,1.94,0,1.004687885516901,0.011835831624943869
DaNang,ThanhKhe,1676908800,75,22.54,88,1018,21.99,21.99,21.99,Clouds,0,0.51,0,1.004687885516901,0.028050000000000037
DaNang,NguHanhSon,1676912400,75,22.54,88,1018,21.99,21.99,21.99,Clouds,0,1.03,0,1.004687885516901,0.056650000000000075
DaNang,ThanhKhe,1676916000,75,22.54,88,1017,21.99,21.99,21.99,Clouds,0,1.03,0,1.0037009622501851,0.056650000000000075
DaNang,CamLe,1676916000,75,22.54,88,1017,21.99,21.99,21.99,Clouds,0,1.03,0,1.0037009622501851,0.056650000000000075
DaNang,CamLe,1676919600,75,22.54,88,1017,21.99,21.99,21.99,Clouds,350,2.57,0,1.0037009622501851,0.13920257588827575
DaNang,SonTra,1676944800,75,22.54,88,1019,21.99,21.99,21.99,Mist,0,0.51,0,1.0056748087836171,0.028050000000000037
DaNang,HoaVang,1676952000,75,24.57,83,1020,23.95,23.95,23.95,Clouds,360,2.57,0,1.006661732050333,0.15934000000000023
DaNang,NguHanhSon,1676952000,75,24.61,83,1020,23.99,23.99,23.99,Clouds,360,2.57,0,1.006661732050333,0.15934000000000023
DaNang,HoaVang,1676955600,75,25.41,73,1019,24.95,24.95,24.95,Clouds,360,3.09,0,1.0056748087836171,0.14214000000000027
DaNang,CamLe,1676970000,75,23.51,83,1017,22.99,22.99,22.99,Clouds,30,3.09,0,1.0037009622501851,0.13915296188008444
DaNang,HaiChau,1676970000,75,23.51,83,1017,22.99,22.99,22.99,Clouds,30,3.09,0,1.0037009622501851,0.13915296188008444
DaNang,NguHanhSon,1676973600,75,23.38,78,1017,22.99,22.99,22.99,Clouds,50,3.09,0,1.0037009622501851,0.07746233484332496
QuangNam,TP_HoiAn,1676977200,60,23.5,83,1017,22.98,22.98,22.98,Clouds,59,5.07,0,1.0037009622501851,0.13578463806928662
DaNang,SonTra,1676980800,75,23.25,73,1018,22.99,22.99,22.99,Clouds,60,3.09,0,1.004687885516901,0.04017000000000025
DaNang,CamLe,1676980800,75,23.25,73,1018,22.99,22.99,22.99,Clouds,60,3.09,0,1.004687885516901,0.04017000000000025
DaNang,NguHanhSon,1676980800,75,23.25,73,1018,22.99,22.99,22.99,Clouds,60,3.09,0,1.004687885516901,0.04017000000000025
QuangNam,TX_DienBan,1676984400,75,23.12,68,1018,22.99,22.99,22.99,Clouds,60,2.57,0,1.004687885516901,0.01670500000000033
QuangNam,TP_HoiAn,1676984400,100,23.53,84,1018,22.98,22.98,22.98,Clouds,59,4.89,0,1.004687885516901,0.13851949024705928
QuangNam,TP_HoiAn,1676988000,99,23.53,84,1019,22.98,22.98,22.98,Clouds,54,4.96,0,1.0056748087836171,0.16034781682538687
DaNang,NguHanhSon,1676995200,75,23.12,68,1019,22.99,22.99,22.99,Clouds,60,2.06,0,1.0056748087836171,0.013390000000000266
DaNang,SonTra,1677002400,75,23.12,68,1018,22.99,22.99,22.99,Clouds,50,2.57,0,1.004687885516901,0.0214755340396277
DaNang,CamLe,1677002400,75,23.12,68,1018,22.99,22.99,22.99,Clouds,50,2.57,0,1.004687885516901,0.0214755340396277
DaNang,HaiChau,1677006000,75,23.25,73,1018,22.99,22.99,22.99,Clouds,50,2.06,0,1.004687885516901,0.034427704374811255
QuangNam,TX_DienBan,1677009600,75,22.28,78,1018,21.99,21.99,21.99,Clouds,30,1.54,0,1.004687885516901,0.038676694533013395
DaNang,HaiChau,1677020400,75,21.44,88,1018,20.99,20.99,20.99,Clouds,320,1.54,0,1.004687885516901,0.0530868799081455
DaNang,HoaVang,1677024000,40,21.4,88,1019,20.95,20.95,20.95,Clouds,320,1.54,0,1.0056748087836171,0.053086879908145077
DaNang,SonTra,1677031200,75,22.54,88,1020,21.99,21.99,21.99,Clouds,0,1.03,0,1.006661732050333,0.056650000000000075
QuangNam,TP_HoiAn,1677049200,100,23.63,88,1017,22.98,22.98,22.98,Clouds,60,2.61,0,1.0037009622501851,0.08482499999999983
DaNang,ThanhKhe,1677049200,75,23.51,83,1017,22.99,22.99,22.99,Clouds,0,1.03,0,1.0037009622501851,0.053560000000000316
DaNang,HoaVang,1677049200,75,23.47,83,1017,22.95,22.95,22.95,Clouds,0,1.03,0,1.0037009622501851,0.053559999999999955
QuangNam,TP_HoiAn,1677060000,100,24.71,87,1016,23.98,23.98,23.98,Clouds,76,3.0,0,1.002714038983469,0.0529808951363273
DaNang,SonTra,1677063600,75,23.38,78,1017,22.99,22.99,22.99,Clouds,50,2.57,0,1.0037009622501851,0.06442660211888193
QuangNam,TX_DienBan,1677067200,75,23.38,78,1017,22.99,22.99,22.99,Clouds,60,2.06,0,1.0037009622501851,0.04017000000000007
QuangNam,TP_TamKy,1677070800,97,20.61,91,1018,20.16,20.16,20.16,Clouds,207,0.74,0,1.004687885516901,0.029670517255472612
DaNang,ThanhKhe,1677070800,75,23.25,73,1017,22.99,22.99,22.99,Clouds,80,1.54,0,1.0037009622501851,0.006952873033783937
QuangNam,TX_DienBan,1677074400,75,23.38,78,1017,22.99,22.99,22.99,Clouds,110,2.06,0,1.0037009622501851,0.027477898314784265
QuangNam,TP_TamKy,1677074400,92,20.48,92,1018,20.02,20.02,20.02,Clouds,240,0.9,0,1.004687885516901,0.02070000000000006
DaNang,NguHanhSon,1677085200,75,22.41,83,1017,21.99,21.99,21.99,Clouds,0,0.0,0,1.0037009622501851,0.0
DaNang,SonTra,1677088800,75,23.38,78,1017,22.99,22.99,22.99,Clouds,0,0.51,0,1.0037009622501851,0.01989000000000003
DaNang,ThanhKhe,1677088800,75,23.38,78,1017,22.99,22.99,22.99,Clouds,0,0.51,0,1.0037009622501851,0.01989000000000003
DaNang,HoaVang,1677099600,75,22.37,83,1016,21.95,21.95,21.95,Clouds,290,1.54,0,1.002714038983469,0.022121862870304307
DaNang,SonTra,1677106800,75,21.44,88,1017,20.99,20.99,20.99,Clouds,330,1.54,0,1.0037009622501851,0.060015560482261955
QuangNam,TP_HoiAn,1677110400,99,21.22,80,1017,20.98,20.98,20.98,Clouds,92,0.84,0,1.0037009622501851,0.0007035738535224102
DaNang,HaiChau,1677114000,40,23.51,83,1017,22.99,22.99,22.99,Clouds,310,1.03,0,1.0037009622501851,0.03442770437481125
DaNang,ThanhKhe,1677124800,75,25.35,69,1018,24.99,24.99,24.99,Clouds,100,3.09,0,1.004687885516901,0.019316623283669485
DaNang,HoaVang,1677132000,75,25.3,69,1016,24.95,24.95,24.95,Clouds,90,3.6,0,1.002714038983469,7.715274834628356e-18
DaNang,LienChieu,1677142800,40,24.31,73,1014,23.95,23.95,23.95,Clouds,100,3.6,0,1.000740192450037,0.022504803825634134
QuangNam,TX_DienBan,1677153600,20,23.25,73,1015,22.99,22.99,22.99,Clouds,0,1.03,0,1.001727115716753,0.026780000000000158
DaNang,LienChieu,1677160800,20,21.4,88,1016,20.95,20.95,20.95,Clouds,0,0.0,0,1.002714038983469,0.0
DaNang,HaiChau,1677164400,20,20.5,94,1016,19.99,19.99,19.99,Clouds,0,0.0,0,1.002714038983469,0.0
QuangNam,TP_HoiAn,1677168000,82,20.25,85,1015,19.98,19.98,19.98,Clouds,219,1.61,0,1.001727115716753,0.03378253494453447
DaNang,ThanhKhe,1677171600,20,19.4,94,1015,18.99,18.99,18.99,Clouds,220,1.54,0,1.001727115716753,0.048368046138532295
DaNang,NguHanhSon,1677171600,20,19.4,94,1015,18.99,18.99,18.99,Clouds,220,1.54,0,1.001727115716753,0.048368046138532295
DaNang,LienChieu,1677175200,20,19.36,94,1015,18.95,18.95,18.95,Clouds,240,0.51,0,1.001727115716753,0.010455000000000013
DaNang,LienChieu,1677186000,20,18.26,94,1014,17.95,17.95,17.95,Clouds,210,0.51,0,1.000740192450037,0.013691861633832075
DaNang,SonTra,1677186000,20,18.3,94,1014,17.99,17.99,17.99,Clouds,210,0.51,0,1.000740192450037,0.013691861633832075
DaNang,ThanhKhe,1677189600,20,18.3,94,1015,17.99,17.99,17.99,Clouds,0,0.0,0,1.001727115716753,0.0
DaNang,HoaVang,1677204000,20,23.34,78,1018,22.95,22.95,22.95,Clouds,0,0.51,0,1.004687885516901,0.01989000000000003
QuangNam,TX_DienBan,1677207600,40,24.25,69,1019,23.99,23.99,23.99,Clouds,0,1.03,0,1.0056748087836171,0.026780000000000158
QuangNam,TX_DienBan,1677211200,75,24.25,69,1019,23.99,23.99,23.99,Clouds,20,2.06,0,1.0056748087836171,0.05032993676929356
DaNang,LienChieu,1677211200,75,24.2,69,1019,23.95,23.95,23.95,Clouds,20,2.06,0,1.0056748087836171,0.048394169970474285
QuangNam,TP_HoiAn,1677214800,43,25.98,73,1018,25.98,25.98,25.98,Clouds,37,3.31,0,1.004687885516901,0.0
QuangNam,TP_TamKy,1677229200,46,23.35,70,1016,23.15,23.15,23.15,Clouds,23,3.25,0,1.002714038983469,0.059832815474409475
DaNang,NguHanhSon,1677229200,40,24.25,69,1016,23.99,23.99,23.99,Clouds,40,3.09,0,1.002714038983469,0.061544010560179066
DaNang,HoaVang,1677232800,20,24.31,73,1017,23.95,23.95,23.95,Clouds,70,3.09,0,1.0037009622501851,0.03804632074354734
DaNang,HaiChau,1677232800,20,24.35,73,1017,23.99,23.99,23.99,Clouds,70,3.09,0,1.0037009622501851,0.03804632074354772
QuangNam,TP_HoiAn,1677236400,65,24.44,77,1018,23.98,23.98,23.98,Clouds,29,3.64,0,1.004687885516901,0.1464463237634207
DaNang,NguHanhSon,1677240000,20,23.25,73,1018,22.99,22.99,22.99,Clouds,80,2.57,0,1.004687885516901,0.011603171231704358
DaNang,NguHanhSon,1677261600,75,22.41,83,1020,21.99,21.99,21.99,Clouds,300,0.51,0,1.006661732050333,0.010710000000000046
DaNang,ThanhKhe,1677268800,40,21.31,83,1019,20.99,20.99,20.99,Clouds,310,1.03,0,1.0056748087836171,0.021186279615268352
DaNang,SonTra,1677279600,75,20.5,94,1021,19.99,19.99,19.99,Clouds,310,1.03,0,1.0076486553170492,0.03376563313683401
DaNang,HoaVang,1677283200,75,21.4,88,1021,20.95,20.95,20.95,Clouds,0,0.51,0,1.0076486553170492,0.022949999999999963
QuangNam,TP_HoiAn,1677286800,52,23.4,79,1023,22.98,22.98,22.98,Clouds,45,5.63,0,1.0096225018504812,0.16720246947937029
QuangNam,TX_DienBan,1677294000,75,23.25,73,1024,22.99,22.99,22.99,Mist,40,2.57,0,1.010609425117197,0.05118708968921041
DaNang,ThanhKhe,1677294000,75,23.25,73,1024,22.99,22.99,22.99,Mist,40,2.57,0,1.010609425117197,0.05118708968921041
DaNang,HoaVang,1677294000,75,23.21,73,1024,22.95,22.95,22.95,Mist,40,2.57,0,1.010609425117197,0.05118708968921041
DaNang,CamLe,1677304800,75,21.44,88,1023,20.99,20.99,20.99,Mist,10,4.63,0,1.0096225018504812,0.2051846953400948
QuangNam,TP_TamKy,1677308400,100,22.06,85,1021,21.62,21.62,21.62,Clouds,25,5.33,0,1.0076486553170492,0.21254730221583404
DaNang,ThanhKhe,1677308400,75,22.41,83,1022,21.99,21.99,21.99,Mist,40,1.54,0,1.008635578583765,0.0495477545809357
QuangNam,TX_DienBan,1677312000,75,21.44,88,1021,20.99,20.99,20.99,Mist,350,6.17,0,1.0076486553170492,0.2734318726238413
DaNang,CamLe,1677315600,75,22.41,83,1021,21.99,21.99,21.99,Clouds,350,5.14,0,1.0076486553170492,0.21260029772027628
DaNang,HaiChau,1677326400,75,22.28,78,1022,21.99,21.99,21.99,Clouds,10,4.12,0,1.008635578583765,0.11766483032989969
QuangNam,TX_DienBan,1677333600,75,23.25,73,1023,22.99,22.99,22.99,Clouds,20,3.6,0,1.0096225018504812,0.08795522930556157
DaNang,CamLe,1677340800,75,23.25,73,1024,22.99,22.99,22.99,Clouds,30,3.6,0,1.010609425117197,0.08105997779422396
DaNang,ThanhKhe,1677344400,75,23.25,73,1024,22.99,22.99,22.99,Clouds,30,4.12,0,1.010609425117197,0.09276864125338964
DaNang,NguHanhSon,1677344400,75,23.25,73,1024,22.99,22.99,22.99,Clouds,30,4.12,0,1.010609425117197,0.09276864125338964
DaNang,CamLe,1677348000,75,22.28,78,1024,21.99,21.99,21.99,Clouds,20,4.63,0,1.010609425117197,0.1261725281929251
DaNang,SonTra,1677348000,75,22.28,78,1024,21.99,21.99,21.99,Clouds,20,4.63,0,1.010609425117197,0.1261725281929251
DaNang,HaiChau,1677348000,75,22.28,78,1024,21.99,21.99,21.99,Clouds,20,4.63,0,1.010609425117197,0.1261725281929251
DaNang,LienChieu,1677348000,75,22.24,78,1024,21.95,21.95,21.95,Clouds,20,4.63,0,1.010609425117197,0.12617252819292354
DaNang,LienChieu,1677351600,75,22.24,78,1023,21.95,21.95,21.95,Clouds,30,4.12,0,1.0096225018504812,0.10347271524416443
QuangNam,TP_HoiAn,1677376800,93,22.3,79,1026,21.98,21.98,21.98,Clouds,47,8.56,0,1.0125832716506291,0.18681299078831975
DaNang,NguHanhSon,1677384000,75,23.12,68,1026,22.99,22.99,22.99,Clouds,20,4.12,0,1.0125832716506291,0.050329936769294245
QuangNam,TX_DienBan,1677387600,75,23.12,68,1025,22.99,22.99,22.99,Clouds,20,5.66,0,1.0115963483839132,0.06914258303742851
DaNang,LienChieu,1677394800,75,22.24,78,1023,21.95,21.95,21.95,Clouds,40,4.12,0,1.0096225018504812,0.09152699006385522
DaNang,CamLe,1677398400,40,23.25,73,1023,22.99,22.99,22.99,Clouds,20,5.14,0,1.0096225018504812,0.12558052184182955
DaNang,SonTra,1677405600,40,23.12,68,1023,22.99,22.99,22.99,Clouds,30,5.14,0,1.0096225018504812,0.057867817480877326
DaNang,HaiChau,1677412800,75,22.15,73,1024,21.99,21.99,21.99,Clouds,40,3.09,0,1.010609425117197,0.037873237267802305
QuangNam,TP_HoiAn,1677423600,72,22.3,79,1025,21.98,21.98,21.98,Clouds,42,4.96,0,1.0115963483839132,0.11795194669977212
QuangNam,TP_TamKy,1677427200,64,19.46,82,1024,19.33,19.33,19.33,Clouds,25,2.46,0,1.010609425117197,0.02898372302943264
DaNang,CamLe,1677441600,75,22.15,73,1022,21.99,21.99,21.99,Clouds,50,2.57,0,1.008635578583765,0.026431426510310524
DaNang,NguHanhSon,1677448800,75,22.15,73,1022,21.99,21.99,21.99,Clouds,30,2.57,0,1.008635578583765,0.03561096460361615
DaNang,NguHanhSon,1677452400,75,22.15,73,1022,21.99,21.99,21.99,Clouds,40,2.57,0,1.008635578583765,0.0314997475010524
DaNang,LienChieu,1677452400,75,22.11,73,1022,21.95,21.95,21.95,Clouds,40,2.57,0,1.008635578583765,0.0314997475010524
QuangNam,TP_TamKy,1677456000,99,19.6,91,1023,19.24,19.24,19.24,Clouds,4,2.11,0,1.0096225018504812,0.07577496525773687
DaNang,NguHanhSon,1677456000,75,21.31,83,1023,20.99,20.99,20.99,Mist,50,2.06,0,1.0096225018504812,0.04237255923053671
DaNang,ThanhKhe,1677463200,75,22.28,78,1024,21.99,21.99,21.99,Clouds,20,1.54,0,1.010609425117197,0.041966672444299066
QuangNam,TX_DienBan,1677470400,75,20.34,88,1025,19.99,19.99,19.99,Mist,340,4.63,0,1.0115963483839132,0.1522771891983571
QuangNam,TP_HoiAn,1677474000,100,20.25,85,1023,19.98,19.98,19.98,Clouds,26,4.71,0,1.0096225018504812,0.11429963886786487
QuangNam,TP_TamKy,1677484800,100,19.88,93,1021,19.45,19.45,19.45,Clouds,335,2.91,0,1.0076486553170492,0.1134062933918959
DaNang,LienChieu,1677488400,75,21.27,83,1021,20.95,20.95,20.95,Clouds,360,4.12,0,1.0076486553170492,0.13184000000000012
DaNang,CamLe,1677495600,75,21.31,83,1022,20.99,20.99,20.99,Clouds,320,1.03,0,1.008635578583765,0.02524882484520153
QuangNam,TP_TamKy,1677499200,100,19.23,96,1021,18.79,18.79,18.79,Clouds,300,2.03,0,1.0076486553170492,0.04466000000000013
QuangNam,TX_DienBan,1677499200,75,20.34,88,1022,19.99,19.99,19.99,Clouds,320,1.54,0,1.008635578583765,0.04128979548411307
DaNang,SonTra,1677510000,75,19.4,94,1023,18.99,18.99,18.99,Mist,0,0.0,0,1.0096225018504812,0.0
DaNang,HaiChau,1677513600,75,19.4,94,1023,18.99,18.99,18.99,Mist,0,1.03,0,1.0096225018504812,0.04223000000000002
DaNang,CamLe,1677513600,75,19.4,94,1023,18.99,18.99,18.99,Mist,0,1.03,0,1.0096225018504812,0.04223000000000002
DaNang,HaiChau,1677517200,75,19.4,94,1023,18.99,18.99,18.99,Mist,0,0.0,0,1.0096225018504812,0.0
DaNang,HaiChau,1677524400,75,19.4,94,1021,18.99,18.99,18.99,Mist,0,0.51,0,1.0076486553170492,0.020910000000000005
DaNang,CamLe,1677524400,75,19.4,94,1021,18.99,18.99,18.99,Mist,0,0.51,0,1.0076486553170492,0.020910000000000005
DaNang,HoaVang,1677531600,75,19.36,94,1020,18.95,18.95,18.95,Clouds,0,0.0,0,1.006661732050333,0.0
QuangNam,TP_TamKy,1677535200,100,19.69,97,1020,19.18,19.18,19.18,Clouds,310,2.5,0,1.006661732050333,0.08195542023503401
DaNang,SonTra,1677542400,75,19.4,94,1021,18.99,18.99,18.99,Clouds,0,0.51,0,1.0076486553170492,0.020910000000000005
QuangNam,TP_TamKy,1677553200,100,20.24,95,1022,19.73,19.73,19.73,Clouds,258,1.69,0,1.008635578583765,0.017919908631582646
DaNang,NguHanhSon,1677553200,100,21.44,88,1023,20.99,20.99,20.99,Mist,0,0.0,0,1.0096225018504812,0.0
DaNang,ThanhKhe,1677553200,100,21.44,88,1023,20.99,20.99,20.99,Mist,0,0.0,0,1.0096225018504812,0.0
DaNang,SonTra,1677560400,75,22.54,88,1022,21.99,21.99,21.99,Clouds,320,2.06,0,1.008635578583765,0.0867928354053803
QuangNam,TX_DienBan,1677560400,75,22.54,88,1022,21.99,21.99,21.99,Clouds,320,2.06,0,1.008635578583765,0.0867928354053803
QuangNam,TP_TamKy,1677560400,100,20.7,94,1021,20.17,20.17,20.17,Clouds,264,1.59,0,1.0076486553170492,0.00880861359956511
DaNang,CamLe,1677564000,75,22.41,83,1021,21.99,21.99,21.99,Clouds,330,1.54,0,1.0076486553170492,0.0560145231167777
DaNang,HaiChau,1677564000,75,22.41,83,1021,21.99,21.99,21.99,Clouds,330,1.54,0,1.0076486553170492,0.0560145231167777
QuangNam,TP_TamKy,1677564000,100,20.98,93,1020,20.45,20.45,20.45,Clouds,279,1.53,0,1.006661732050333,0.012685270770112334
QuangNam,TP_HoiAn,1677571200,100,22.53,88,1019,21.98,21.98,21.98,Clouds,16,2.23,0,1.0056748087836171,0.11789874700683498
DaNang,SonTra,1677571200,75,22.41,83,1020,21.99,21.99,21.99,Clouds,0,0.51,0,1.006661732050333,0.021420000000000085
QuangNam,TP_TamKy,1677571200,100,21.18,91,1019,20.68,20.68,20.68,Clouds,275,0.83,0,1.0056748087836171,0.003616963324027802
DaNang,CamLe,1677571200,75,22.41,83,1020,21.99,21.99,21.99,Clouds,0,0.51,0,1.006661732050333,0.021420000000000085
DaNang,HoaVang,1677574800,75,22.37,83,1020,21.95,21.95,21.95,Clouds,310,1.03,0,1.006661732050333,0.027806991995039797
DaNang,NguHanhSon,1677578400,75,22.41,83,1019,21.99,21.99,21.99,Clouds,320,2.06,0,1.0056748087836171,0.06627816521865423
DaNang,HoaVang,1677582000,75,22.37,83,1020,21.95,21.95,21.95,Clouds,320,2.06,0,1.006661732050333,0.06627816521865423
DaNang,ThanhKhe,1677603600,75,21.44,88,1020,20.99,20.99,20.99,Clouds,220,0.51,0,1.006661732050333,0.017580719969580657
QuangNam,TX_DienBan,1677610800,75,20.5,94,1019,19.99,19.99,19.99,Mist,0,0.0,0,1.0056748087836171,0.0
QuangNam,TX_DienBan,1677618000,40,20.5,94,1018,19.99,19.99,19.99,Mist,0,0.0,0,1.004687885516901,0.0
DaNang,CamLe,1677618000,40,20.5,94,1018,19.99,19.99,19.99,Mist,0,0.0,0,1.004687885516901,0.0
DaNang,NguHanhSon,1677621600,40,19.4,94,1018,18.99,18.99,18.99,Mist,0,0.0,0,1.004687885516901,0.0
QuangNam,TP_HoiAn,1677625200,99,19.26,89,1019,18.98,18.98,18.98,Clouds,294,0.27,0,1.0056748087836171,0.0030749290216530644
QuangNam,TX_DienBan,1677625200,40,19.4,94,1019,18.99,18.99,18.99,Mist,0,0.0,0,1.0056748087836171,0.0
DaNang,SonTra,1677632400,75,21.44,88,1020,20.99,20.99,20.99,Clouds,0,0.0,0,1.006661732050333,0.0
QuangNam,TP_TamKy,1677636000,100,21.06,93,1021,20.52,20.52,20.52,Clouds,286,0.76,0,1.0076486553170492,0.011312157082729637
QuangNam,TP_HoiAn,1677639600,99,24.65,85,1021,23.98,23.98,23.98,Clouds,61,1.82,0,1.0076486553170492,0.05911768509283818
QuangNam,TP_TamKy,1677643200,100,23.17,84,1020,22.66,22.66,22.66,Clouds,2,0.89,0,1.006661732050333,0.0453623496383969
DaNang,HoaVang,1677650400,75,25.3,69,1020,24.95,24.95,24.95,Clouds,360,3.09,0,1.006661732050333,0.10815000000000044
DaNang,HaiChau,1677654000,75,25.35,69,1019,24.99,24.99,24.99,Clouds,30,2.06,0,1.0056748087836171,0.06422444394465451
DaNang,ThanhKhe,1677672000,40,23.38,78,1019,22.99,22.99,22.99,Clouds,0,1.03,0,1.0056748087836171,0.04017000000000006
DaNang,SonTra,1677672000,40,23.38,78,1019,22.99,22.99,22.99,Clouds,0,1.03,0,1.0056748087836171,0.04017000000000006
DaNang,SonTra,1677675600,40,23.38,78,1020,22.99,22.99,22.99,Clouds,0,0.51,0,1.006661732050333,0.01989000000000003
DaNang,HaiChau,1677679200,75,23.38,78,1021,22.99,22.99,22.99,Clouds,0,0.0,0,1.0076486553170492,0.0
DaNang,ThanhKhe,1677679200,75,23.38,78,1021,22.99,22.99,22.99,Clouds,0,0.0,0,1.0076486553170492,0.0
QuangNam,TP_TamKy,1677682800,76,21.73,89,1021,21.23,21.23,21.23,Clouds,15,1.22,0,1.0076486553170492,0.05892147540363316
DaNang,SonTra,1677693600,75,22.54,88,1021,21.99,21.99,21.99,Clouds,310,1.54,0,1.0076486553170492,0.05444411054044995
QuangNam,TP_TamKy,1677697200,97,21.12,89,1020,20.67,20.67,20.67,Clouds,345,2.1,0,1.006661732050333,0.09127999058431682
DaNang,HoaVang,1677704400,75,21.27,83,1020,20.95,20.95,20.95,Clouds,310,1.03,0,1.006661732050333,0.021186279615268352
DaNang,NguHanhSon,1677711600,75,21.31,83,1021,20.99,20.99,20.99,Clouds,330,0.51,0,1.0076486553170492,0.014133534589762044
DaNang,HaiChau,1677711600,75,21.31,83,1021,20.99,20.99,20.99,Clouds,330,0.51,0,1.0076486553170492,0.014133534589762044
DaNang,NguHanhSon,1677715200,75,21.31,83,1022,20.99,20.99,20.99,Clouds,320,1.54,0,1.008635578583765,0.03775067015690326
DaNang,ThanhKhe,1677729600,75,24.25,69,1023,23.99,23.99,23.99,Clouds,30,4.12,0,1.0096225018504812,0.09276864125338964
DaNang,SonTra,1677740400,75,24.25,69,1021,23.99,23.99,23.99,Clouds,10,2.06,0,1.0076486553170492,0.052746303251334184
DaNang,ThanhKhe,1677740400,75,24.25,69,1021,23.99,23.99,23.99,Clouds,10,2.06,0,1.0076486553170492,0.052746303251334184
DaNang,CamLe,1677740400,75,24.25,69,1021,23.99,23.99,23.99,Clouds,10,2.06,0,1.0076486553170492,0.052746303251334184
DaNang,SonTra,1677744000,40,25.24,65,1020,24.99,24.99,24.99,Clouds,360,2.06,0,1.006661732050333,0.051500000000000004
QuangNam,TP_HoiAn,1677744000,71,25.36,70,1020,24.98,24.98,24.98,Clouds,50,4.81,0,1.006661732050333,0.11748871929850535
DaNang,CamLe,1677747600,20,25.24,65,1019,24.99,24.99,24.99,Clouds,70,2.57,0,1.0056748087836171,0.02197479420867422
DaNang,HoaVang,1677747600,20,25.2,65,1019,24.95,24.95,24.95,Clouds,70,2.57,0,1.0056748087836171,0.02197479420867422
DaNang,CamLe,1677769200,20,20.34,88,1022,19.99,19.99,19.99,Clouds,0,0.51,0,1.008635578583765,0.017850000000000074
DaNang,SonTra,1677772800,20,19.24,88,1022,18.99,18.99,18.99,Clouds,0,0.0,0,1.008635578583765,0.0
